station,valid,lon,lat,metar,day,hour,min,wind_hdg,wind_vrb,wind_speed,wind_gust,wind_unit,wind_hdg_min,wind_hdg_max,vsby_dist,vsby_dir_dist_1,rvr_rwy_1,rvr_vis_1,rvr_rwy_2,rvr_vis_2,rvr_rwy_3,rvr_vis_3,rvr_rwy_4,rvr_vis_4,wx,skyc_1,skyl_1,skyx_1,skyc_2,skyl_2,skyx_2,skyc_3,skyl_3,skyc_4,skyl_4,vv,tmp,dwp,qnh,trend,unhandled,unknown
EHAM,2019-06-19 00:55,4.7902,52.3154,EHAM 190055Z 08007KT CAVOK 18/14 Q1009 NOSIG,19,0,55,80,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,18,14,1009,,,
EHAM,2019-06-19 01:25,4.7902,52.3154,EHAM 190125Z 08006KT CAVOK 17/14 Q1009 NOSIG,19,1,25,80,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,17,14,1009,,,
EHAM,2019-06-19 01:55,4.7902,52.3154,EHAM 190155Z 09008KT 060V120 CAVOK 17/14 Q1008 NOSIG,19,1,55,90,FALSE,8,,KT,60,120,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,17,14,1008,,,
EHAM,2019-06-19 02:25,4.7902,52.3154,EHAM 190225Z 09004KT CAVOK 17/14 Q1008 NOSIG,19,2,25,90,FALSE,4,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,17,14,1008,,,
EHAM,2019-06-19 02:55,4.7902,52.3154,EHAM 190255Z 09005KT CAVOK 16/14 Q1007 NOSIG,19,2,55,90,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,16,14,1007,,,
EHAM,2019-06-19 03:25,4.7902,52.3154,EHAM 190325Z 07004KT CAVOK 16/15 Q1007 NOSIG,19,3,25,70,FALSE,4,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,16,15,1007,,,
EHAM,2019-06-19 03:55,4.7902,52.3154,EHAM 190355Z 09006KT CAVOK 17/15 Q1007 NOSIG,19,3,55,90,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,17,15,1007,,,
EHAM,2019-06-19 04:25,4.7902,52.3154,EHAM 190425Z 12006KT CAVOK 18/15 Q1007 TEMPO 28010KT,19,4,25,120,FALSE,6,,KT,,,,,,,,,,,,,EHAM,CAVOK,,,,,,,,,,,18,15,1007,TEMPO 28010KT,,
EHAM,2019-06-19 04:55,4.7902,52.3154,EHAM 190455Z VRB02KT CAVOK 18/15 Q1007 NOSIG,19,4,55,,TRUE,2,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,18,15,1007,,,
EHAM,2019-06-19 05:25,4.7902,52.3154,EHAM 190525Z VRB02KT CAVOK 19/16 Q1006 TEMPO FM0645 24020G32KT 3000 TSRA BKN050CB,19,5,25,,TRUE,2,,KT,,,,,,,,,,,,,EHAM,CAVOK,,,,,,,,,,,19,16,1006,TEMPO FM0645 24020G32KT 3000 TSRA BKN050CB,,
EHAM,2019-06-19 05:55,4.7902,52.3154,EHAM 190555Z 23007KT 190V260 CAVOK 20/16 Q1007 TEMPO FM0645 24020G32KT 3000 TSRA BKN050CB,19,5,55,230,FALSE,7,,KT,190,260,,,,,,,,,,,EHAM,CAVOK,,,,,,,,,,,20,16,1007,TEMPO FM0645 24020G32KT 3000 TSRA BKN050CB,,
EHAM,2019-06-19 06:25,4.7902,52.3154,EHAM 190625Z 22009KT 9999 -SHRA FEW060CB 20/16 Q1008 TEMPO 24020G32KT 3000 TSRA BKN050,19,6,25,220,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM -SHRA,FEW,6000,CB,,,,,,,,,20,16,1008,TEMPO 24020G32KT 3000 TSRA BKN050,,
EHAM,2019-06-19 06:55,4.7902,52.3154,EHAM 190655Z 25017KT 220V280 6000 -SHRA VCTS SCT050CB 18/14 Q1008 TEMPO 6000 BECMG 34007KT,19,6,55,250,FALSE,17,,KT,220,280,6000,,,,,,,,,,EHAM -SHRA VCTS,SCT,5000,CB,,,,,,,,,18,14,1008,TEMPO 6000 BECMG 34007KT,,
EHAM,2019-06-19 07:25,4.7902,52.3154,EHAM 190725Z 30011KT 9000 SHRA BKN060CB 17/15 Q1007 NOSIG,19,7,25,300,FALSE,11,,KT,,,9000,,,,,,,,,,EHAM SHRA NOSIG,BKN,6000,CB,,,,,,,,,17,15,1007,,,
EHAM,2019-06-19 07:55,4.7902,52.3154,EHAM 190755Z 27008KT 230V330 9000 TSRA BKN060CB 17/15 Q1007 BECMG NSW,19,7,55,270,FALSE,8,,KT,230,330,9000,,,,,,,,,,EHAM TSRA,BKN,6000,CB,,,,,,,,,17,15,1007,BECMG NSW,,
EHAM,2019-06-19 08:25,4.7902,52.3154,EHAM 190825Z 13010KT 090V220 9999 -SHRA FEW015 BKN060CB 17/15 Q1006 BECMG NSW,19,8,25,130,FALSE,10,,KT,90,220,9999,,,,,,,,,,EHAM -SHRA,FEW,1500,CB,,,,,,,,,17,15,1006,BECMG NSW,,
EHAM,2019-06-19 08:55,4.7902,52.3154,EHAM 190855Z 11011KT 9999 FEW060CB 17/15 Q1005 NOSIG,19,8,55,110,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,6000,CB,,,,,,,,,17,15,1005,,,
EHAM,2019-06-19 09:25,4.7902,52.3154,EHAM 190925Z 16003KT 090V260 CAVOK 18/16 Q1006 NOSIG,19,9,25,160,FALSE,3,,KT,90,260,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,18,16,1006,,,
EHAM,2019-06-19 09:55,4.7902,52.3154,EHAM 190955Z 20009KT 170V230 CAVOK 20/17 Q1007 NOSIG,19,9,55,200,FALSE,9,,KT,170,230,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,20,17,1007,,,
EHAM,2019-06-19 10:25,4.7902,52.3154,EHAM 191025Z 23013KT 200V260 CAVOK 22/17 Q1007 NOSIG,19,10,25,230,FALSE,13,,KT,200,260,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,22,17,1007,,,
EHAM,2019-06-19 10:55,4.7902,52.3154,EHAM 191055Z 24014KT 210V270 9999 FEW045 22/15 Q1007 NOSIG,19,10,55,240,FALSE,14,,KT,210,270,9999,,,,,,,,,,EHAM NOSIG,FEW,4500,,,,,,,,,,22,15,1007,,,
EHAM,2019-06-19 11:25,4.7902,52.3154,EHAM 191125Z 21007KT 170V260 CAVOK 21/15 Q1007 NOSIG,19,11,25,210,FALSE,7,,KT,170,260,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,21,15,1007,,,
EHAM,2019-06-19 11:55,4.7902,52.3154,EHAM 191155Z 20009KT 160V240 CAVOK 24/16 Q1007 NOSIG,19,11,55,200,FALSE,9,,KT,160,240,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,24,16,1007,,,
EHAM,2019-06-19 12:25,4.7902,52.3154,EHAM 191225Z 20010KT 9999 -SHRA FEW044CB 22/15 Q1007 NOSIG,19,12,25,200,FALSE,10,,KT,,,9999,,,,,,,,,,EHAM -SHRA NOSIG,FEW,4400,CB,,,,,,,,,22,15,1007,,,
EHAM,2019-06-19 12:55,4.7902,52.3154,EHAM 191255Z 21007KT 180V240 9999 FEW028 22/16 Q1007 NOSIG,19,12,55,210,FALSE,7,,KT,180,240,9999,,,,,,,,,,EHAM NOSIG,FEW,2800,,,,,,,,,,22,16,1007,,,
EHAM,2019-06-19 13:25,4.7902,52.3154,EHAM 191325Z 21004KT 160V260 9999 FEW028 21/15 Q1006 NOSIG,19,13,25,210,FALSE,4,,KT,160,260,9999,,,,,,,,,,EHAM NOSIG,FEW,2800,,,,,,,,,,21,15,1006,,,
EHAM,2019-06-19 13:55,4.7902,52.3154,EHAM 191355Z 18004KT 9999 FEW028 22/16 Q1006 NOSIG,19,13,55,180,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,2800,,,,,,,,,,22,16,1006,,,
EHAM,2019-06-19 14:25,4.7902,52.3154,EHAM 191425Z VRB08KT 9999 FEW035 22/17 Q1006 NOSIG,19,14,25,,TRUE,8,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,22,17,1006,,,
EHAM,2019-06-19 14:55,4.7902,52.3154,EHAM 191455Z 29009KT 9999 FEW035 22/15 Q1006 NOSIG,19,14,55,290,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,22,15,1006,,,
EHAM,2019-06-19 15:25,4.7902,52.3154,EHAM 191525Z 30009KT 270V330 9999 FEW035 22/16 Q1006 NOSIG,19,15,25,300,FALSE,9,,KT,270,330,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,22,16,1006,,,
EHAM,2019-06-19 15:55,4.7902,52.3154,EHAM 191555Z 27011KT 240V310 CAVOK 22/15 Q1006 NOSIG,19,15,55,270,FALSE,11,,KT,240,310,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,22,15,1006,,,
EHAM,2019-06-19 16:25,4.7902,52.3154,EHAM 191625Z 29008KT 260V320 9999 FEW035 21/15 Q1006 NOSIG,19,16,25,290,FALSE,8,,KT,260,320,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,21,15,1006,,,
EHAM,2019-06-19 16:55,4.7902,52.3154,EHAM 191655Z 28009KT 260V320 9999 -SHRA SCT033CB 19/14 Q1006 BECMG 5000 TSRA,19,16,55,280,FALSE,9,,KT,260,320,9999,,,,,,,,,,EHAM -SHRA,SCT,3300,CB,,,,,,,,,19,14,1006,BECMG 5000 TSRA,,
EHAM,2019-06-19 17:25,4.7902,52.3154,EHAM 191725Z 28003KT 240V320 9999 -TSRA SCT033CB 19/15 Q1007 TEMPO 7000,19,17,25,280,FALSE,3,,KT,240,320,9999,,,,,,,,,,EHAM -TSRA,SCT,3300,CB,,,,,,,,,19,15,1007,TEMPO 7000,,
EHAM,2019-06-19 17:55,4.7902,52.3154,EHAM 191755Z 19004KT 140V220 9999 FEW016 SCT026CB 18/15 Q1007 RETSRA TEMPO 7000,19,17,55,190,FALSE,4,,KT,140,220,9999,,,,,,,,,,EHAM RETSRA,FEW,1600,CB,,,,,,,,,18,15,1007,TEMPO 7000,,
EHAM,2019-06-19 18:25,4.7902,52.3154,EHAM 191825Z 20002KT 9999 -SHRA FEW016 SCT026CB 18/16 Q1006 TEMPO 7000,19,18,25,200,FALSE,2,,KT,,,9999,,,,,,,,,,EHAM -SHRA,FEW,1600,CB,,,,,,,,,18,16,1006,TEMPO 7000,,
EHAM,2019-06-19 18:55,4.7902,52.3154,EHAM 191855Z 24006KT 220V280 9999 -SHRA FEW016 SCT026CB 18/16 Q1006 TEMPO 7000,19,18,55,240,FALSE,6,,KT,220,280,9999,,,,,,,,,,EHAM -SHRA,FEW,1600,CB,,,,,,,,,18,16,1006,TEMPO 7000,,
EHAM,2019-06-19 19:25,4.7902,52.3154,EHAM 191925Z 24006KT 9999 FEW026CB 18/16 Q1007 TEMPO 5000 SHRA,19,19,25,240,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM,FEW,2600,CB,,,,,,,,,18,16,1007,TEMPO 5000 SHRA,,
EHAM,2019-06-19 19:55,4.7902,52.3154,EHAM 191955Z 26005KT 9999 FEW026CB 17/15 Q1006 TEMPO 7000 -SHRA,19,19,55,260,FALSE,5,,KT,,,9999,,,,,,,,,,EHAM,FEW,2600,CB,,,,,,,,,17,15,1006,TEMPO 7000 -SHRA,,
EHAM,2019-06-19 20:25,4.7902,52.3154,EHAM 192025Z 26006KT 9999 FEW026CB 17/15 Q1006 TEMPO 7000 -SHRA,19,20,25,260,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM,FEW,2600,CB,,,,,,,,,17,15,1006,TEMPO 7000 -SHRA,,
EHAM,2019-06-19 20:55,4.7902,52.3154,EHAM 192055Z 28009KT 9999 -SHRA SCT024CB 17/15 Q1007 BECMG NSW,19,20,55,280,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM -SHRA,SCT,2400,CB,,,,,,,,,17,15,1007,BECMG NSW,,
EHAM,2019-06-19 21:25,4.7902,52.3154,EHAM 192125Z 26006KT 9999 FEW024CB 16/15 Q1007 NOSIG,19,21,25,260,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,2400,CB,,,,,,,,,16,15,1007,,,
EHAM,2019-06-19 21:55,4.7902,52.3154,EHAM 192155Z 26008KT 230V290 9999 SCT026 16/15 Q1007 NOSIG,19,21,55,260,FALSE,8,,KT,230,290,9999,,,,,,,,,,EHAM NOSIG,SCT,2600,,,,,,,,,,16,15,1007,,,
EHAM,2019-06-19 22:25,4.7902,52.3154,EHAM 192225Z 25007KT 9999 FEW017 16/15 Q1007 BECMG 7000,19,22,25,250,FALSE,7,,KT,,,9999,,,,,,,,,,EHAM,FEW,1700,,,,,,,,,,16,15,1007,BECMG 7000,,
EHAM,2019-06-19 22:55,4.7902,52.3154,EHAM 192255Z 23005KT 200V260 9999 FEW008 16/15 Q1007 BECMG 7000,19,22,55,230,FALSE,5,,KT,200,260,9999,,,,,,,,,,EHAM,FEW,800,,,,,,,,,,16,15,1007,BECMG 7000,,
EHAM,2019-06-19 23:25,4.7902,52.3154,EHAM 192325Z 25007KT 230V290 9000 BKN007 16/15 Q1008 NOSIG,19,23,25,250,FALSE,7,,KT,230,290,9000,,,,,,,,,,EHAM NOSIG,BKN,700,,,,,,,,,,16,15,1008,,,
EHAM,2019-06-19 23:55,4.7902,52.3154,EHAM 192355Z 29007KT 9999 BKN007 16/15 Q1008 TEMPO 7000 -SHRA SCT007 FEW025CB,19,23,55,290,FALSE,7,,KT,,,9999,,,,,,,,,,EHAM,BKN,700,,,,,,,,,,16,15,1008,TEMPO 7000 -SHRA SCT007 FEW025CB,,
EHAM,2019-06-20 00:25,4.7902,52.3154,EHAM 200025Z 29008KT 9999 BKN007 FEW025CB 16/15 Q1008 TEMPO 7000 -SHRA,20,0,25,290,FALSE,8,,KT,,,9999,,,,,,,,,,EHAM,BKN,700,CB,,,,,,,,,16,15,1008,TEMPO 7000 -SHRA,,
EHAM,2019-06-20 00:55,4.7902,52.3154,EHAM 200055Z 28008KT 250V310 9000 BKN007 FEW025CB 16/15 Q1008 TEMPO 7000 -SHRA,20,0,55,280,FALSE,8,,KT,250,310,9000,,,,,,,,,,EHAM,BKN,700,CB,,,,,,,,,16,15,1008,TEMPO 7000 -SHRA,,
EHAM,2019-06-20 01:25,4.7902,52.3154,EHAM 200125Z 27007KT 8000 -SHRA BKN007 FEW025CB 15/15 Q1008 TEMPO 7000,20,1,25,270,FALSE,7,,KT,,,8000,,,,,,,,,,EHAM -SHRA,BKN,700,CB,,,,,,,,,15,15,1008,TEMPO 7000,,
EHAM,2019-06-20 01:55,4.7902,52.3154,EHAM 200155Z 27009KT 7000 BKN007 FEW025CB 15/15 Q1008 TEMPO -SHRA,20,1,55,270,FALSE,9,,KT,,,7000,,,,,,,,,,EHAM,BKN,700,CB,,,,,,,,,15,15,1008,TEMPO -SHRA,,
EHAM,2019-06-20 02:25,4.7902,52.3154,EHAM 200225Z 28006KT 7000 BKN007 FEW025CB 16/15 Q1008 TEMPO -SHRA,20,2,25,280,FALSE,6,,KT,,,7000,,,,,,,,,,EHAM,BKN,700,CB,,,,,,,,,16,15,1008,TEMPO -SHRA,,
EHAM,2019-06-20 02:55,4.7902,52.3154,EHAM 200255Z 28006KT 7000 BKN007 FEW025CB 16/15 Q1008 NOSIG,20,2,55,280,FALSE,6,,KT,,,7000,,,,,,,,,,EHAM NOSIG,BKN,700,CB,,,,,,,,,16,15,1008,,,
EHAM,2019-06-20 03:25,4.7902,52.3154,EHAM 200325Z 27006KT 4800 BR BKN005 FEW025TCU 16/15 Q1008 NOSIG,20,3,25,270,FALSE,6,,KT,,,4800,,,,,,,,,,EHAM BR NOSIG,BKN,500,TCU,,,,,,,,,16,15,1008,,,
EHAM,2019-06-20 03:55,4.7902,52.3154,EHAM 200355Z 28003KT 250V320 4500 BR BKN005 FEW025TCU 16/15 Q1008 NOSIG,20,3,55,280,FALSE,3,,KT,250,320,4500,,,,,,,,,,EHAM BR NOSIG,BKN,500,TCU,,,,,,,,,16,15,1008,,,
EHAM,2019-06-20 04:25,4.7902,52.3154,EHAM 200425Z 23007KT 5000 BR SCT005 BKN008 FEW025TCU 16/15 Q1009 TEMPO 4500,20,4,25,230,FALSE,7,,KT,,,5000,,,,,,,,,,EHAM BR,SCT,500,TCU,BKN,800,,,,,,,16,15,1009,TEMPO 4500,,
EHAM,2019-06-20 04:55,4.7902,52.3154,EHAM 200455Z 25007KT 6000 FEW004 BKN008 BKN012 16/15 Q1009 NOSIG,20,4,55,250,FALSE,7,,KT,,,6000,,,,,,,,,,EHAM NOSIG,FEW,400,,BKN,800,,BKN,1200,,,,16,15,1009,,,
EHAM,2019-06-20 05:25,4.7902,52.3154,EHAM 200525Z 25009KT 220V280 6000 FEW005 SCT008 BKN016 FEW025TCU 17/15 Q1009 BECMG 8000,20,5,25,250,FALSE,9,,KT,220,280,6000,,,,,,,,,,EHAM,FEW,500,TCU,SCT,800,,BKN,1600,,,,17,15,1009,BECMG 8000,,
EHAM,2019-06-20 05:55,4.7902,52.3154,EHAM 200555Z 25009KT 220V280 8000 SCT008 BKN016 17/15 Q1009 BECMG SCT016,20,5,55,250,FALSE,9,,KT,220,280,8000,,,,,,,,,,EHAM,SCT,800,,BKN,1600,,,,,,,17,15,1009,BECMG SCT016,,
EHAM,2019-06-20 06:25,4.7902,52.3154,EHAM 200625Z 25007KT 220V280 9999 FEW008 SCT016 BKN030 17/15 Q1009 NOSIG,20,6,25,250,FALSE,7,,KT,220,280,9999,,,,,,,,,,EHAM NOSIG,FEW,800,,SCT,1600,,BKN,3000,,,,17,15,1009,,,
EHAM,2019-06-20 06:55,4.7902,52.3154,EHAM 200655Z 24008KT 200V270 4500 -SHRA FEW008 BKN016 FEW020TCU 17/15 Q1009 BECMG 9999 SCT016,20,6,55,240,FALSE,8,,KT,200,270,4500,,,,,,,,,,EHAM -SHRA,FEW,800,TCU,BKN,1600,,,,,,,17,15,1009,BECMG 9999 SCT016,,
EHAM,2019-06-20 07:25,4.7902,52.3154,EHAM 200725Z 24009KT 200V280 8000 FEW007 BKN016 FEW020TCU 17/15 Q1009 BECMG SCT016,20,7,25,240,FALSE,9,,KT,200,280,8000,,,,,,,,,,EHAM,FEW,700,TCU,BKN,1600,,,,,,,17,15,1009,BECMG SCT016,,
EHAM,2019-06-20 07:55,4.7902,52.3154,EHAM 200755Z 22010KT 9999 FEW010 SCT016 BKN028 17/15 Q1009 NOSIG,20,7,55,220,FALSE,10,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1000,,SCT,1600,,BKN,2800,,,,17,15,1009,,,
EHAM,2019-06-20 08:25,4.7902,52.3154,EHAM 200825Z 22011KT 190V250 9999 FEW012 SCT016 BKN030 17/14 Q1010 TEMPO 7000 -SHRA SCT025TCU,20,8,25,220,FALSE,11,,KT,190,250,9999,,,,,,,,,,EHAM,FEW,1200,,SCT,1600,,BKN,3000,,,,17,14,1010,TEMPO 7000 -SHRA SCT025TCU,,
EHAM,2019-06-20 08:55,4.7902,52.3154,EHAM 200855Z 21014KT 180V240 7000 -SHRA FEW012 SCT016 SCT025TCU BKN030 17/14 Q1010 TEMPO 7000,20,8,55,210,FALSE,14,,KT,180,240,7000,,,,,,,,,,EHAM -SHRA,FEW,1200,TCU,SCT,1600,,,,BKN,3000,,17,14,1010,TEMPO 7000,,
EHAM,2019-06-20 09:25,4.7902,52.3154,EHAM 200925Z 21014KT 160V240 9999 FEW013 SCT016 BKN048 18/14 Q1010 TEMPO 7000 SCT025TCU,20,9,25,210,FALSE,14,,KT,160,240,9999,,,,,,,,,,EHAM,FEW,1300,,SCT,1600,,BKN,4800,,,,18,14,1010,TEMPO 7000 SCT025TCU,,
EHAM,2019-06-20 09:55,4.7902,52.3154,EHAM 200955Z 20014KT 170V240 9999 SCT016 FEW020TCU 19/15 Q1010 TEMPO 7000,20,9,55,200,FALSE,14,,KT,170,240,9999,,,,,,,,,,EHAM,SCT,1600,TCU,,,,,,,,,19,15,1010,TEMPO 7000,,
EHAM,2019-06-20 10:25,4.7902,52.3154,EHAM 201025Z 21017KT 170V240 9999 SCT016 SCT020TCU 19/15 Q1010 BECMG 28013KT,20,10,25,210,FALSE,17,,KT,170,240,9999,,,,,,,,,,EHAM,SCT,1600,TCU,,,,,,,,,19,15,1010,BECMG 28013KT,,
EHAM,2019-06-20 10:55,4.7902,52.3154,EHAM 201055Z 23018KT 200V260 9999 FEW010 BKN021 18/15 Q1010 BECMG 29013KT,20,10,55,230,FALSE,18,,KT,200,260,9999,,,,,,,,,,EHAM,FEW,1000,,BKN,2100,,,,,,,18,15,1010,BECMG 29013KT,,
EHAM,2019-06-20 11:25,4.7902,52.3154,EHAM 201125Z 26013KT 210V300 9999 SCT012 19/15 Q1011 NOSIG,20,11,25,260,FALSE,13,,KT,210,300,9999,,,,,,,,,,EHAM NOSIG,SCT,1200,,,,,,,,,,19,15,1011,,,
EHAM,2019-06-20 11:55,4.7902,52.3154,EHAM 201155Z 28012KT 240V310 9999 SCT016 19/15 Q1011 NOSIG,20,11,55,280,FALSE,12,,KT,240,310,9999,,,,,,,,,,EHAM NOSIG,SCT,1600,,,,,,,,,,19,15,1011,,,
EHAM,2019-06-20 12:25,4.7902,52.3154,EHAM 201225Z 27014KT 230V310 9999 SCT021 19/14 Q1011 NOSIG,20,12,25,270,FALSE,14,,KT,230,310,9999,,,,,,,,,,EHAM NOSIG,SCT,2100,,,,,,,,,,19,14,1011,,,
EHAM,2019-06-20 12:55,4.7902,52.3154,EHAM 201255Z 28014KT 230V320 9999 SCT021 19/13 Q1012 NOSIG,20,12,55,280,FALSE,14,,KT,230,320,9999,,,,,,,,,,EHAM NOSIG,SCT,2100,,,,,,,,,,19,13,1012,,,
EHAM,2019-06-20 13:25,4.7902,52.3154,EHAM 201325Z 27012KT 230V310 9999 SCT024 19/13 Q1012 NOSIG,20,13,25,270,FALSE,12,,KT,230,310,9999,,,,,,,,,,EHAM NOSIG,SCT,2400,,,,,,,,,,19,13,1012,,,
EHAM,2019-06-20 13:55,4.7902,52.3154,EHAM 201355Z 27012KT 250V310 9999 FEW022 18/13 Q1012 NOSIG,20,13,55,270,FALSE,12,,KT,250,310,9999,,,,,,,,,,EHAM NOSIG,FEW,2200,,,,,,,,,,18,13,1012,,,
EHAM,2019-06-20 14:25,4.7902,52.3154,EHAM 201425Z 28011KT 250V310 9999 FEW021 19/13 Q1012 NOSIG,20,14,25,280,FALSE,11,,KT,250,310,9999,,,,,,,,,,EHAM NOSIG,FEW,2100,,,,,,,,,,19,13,1012,,,
EHAM,2019-06-20 14:55,4.7902,52.3154,EHAM 201455Z 29009KT 250V340 9999 FEW021 19/13 Q1012 NOSIG,20,14,55,290,FALSE,9,,KT,250,340,9999,,,,,,,,,,EHAM NOSIG,FEW,2100,,,,,,,,,,19,13,1012,,,
EHAM,2019-06-20 15:25,4.7902,52.3154,EHAM 201525Z 27010KT 240V310 9999 FEW024 20/13 Q1012 NOSIG,20,15,25,270,FALSE,10,,KT,240,310,9999,,,,,,,,,,EHAM NOSIG,FEW,2400,,,,,,,,,,20,13,1012,,,
EHAM,2019-06-20 15:55,4.7902,52.3154,EHAM 201555Z 25012KT 220V290 9999 FEW022 19/13 Q1013 NOSIG,20,15,55,250,FALSE,12,,KT,220,290,9999,,,,,,,,,,EHAM NOSIG,FEW,2200,,,,,,,,,,19,13,1013,,,
EHAM,2019-06-20 16:25,4.7902,52.3154,EHAM 201625Z 27012KT 240V300 9999 FEW019 18/13 Q1013 NOSIG,20,16,25,270,FALSE,12,,KT,240,300,9999,,,,,,,,,,EHAM NOSIG,FEW,1900,,,,,,,,,,18,13,1013,,,
EHAM,2019-06-20 16:55,4.7902,52.3154,EHAM 201655Z 27011KT 240V310 9999 FEW018 18/14 Q1013 NOSIG,20,16,55,270,FALSE,11,,KT,240,310,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,18,14,1013,,,
EHAM,2019-06-20 17:25,4.7902,52.3154,EHAM 201725Z 27012KT 9999 FEW018 17/13 Q1013 NOSIG,20,17,25,270,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,17,13,1013,,,
EHAM,2019-06-20 17:55,4.7902,52.3154,EHAM 201755Z 25012KT 9999 FEW018 17/11 Q1013 NOSIG,20,17,55,250,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,17,11,1013,,,
EHAM,2019-06-20 18:25,4.7902,52.3154,EHAM 201825Z 26013KT 220V290 9999 FEW018 18/12 Q1013 NOSIG,20,18,25,260,FALSE,13,,KT,220,290,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,18,12,1013,,,
EHAM,2019-06-20 18:55,4.7902,52.3154,EHAM 201855Z 25011KT 230V290 9999 FEW018 17/12 Q1014 NOSIG,20,18,55,250,FALSE,11,,KT,230,290,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,17,12,1014,,,
EHAM,2019-06-20 19:25,4.7902,52.3154,EHAM 201925Z 24010KT 210V270 9999 FEW018 16/11 Q1014 NOSIG,20,19,25,240,FALSE,10,,KT,210,270,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,16,11,1014,,,
EHAM,2019-06-20 19:55,4.7902,52.3154,EHAM 201955Z 23009KT 9999 FEW018 15/11 Q1014 NOSIG,20,19,55,230,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,15,11,1014,,,
EHAM,2019-06-20 20:25,4.7902,52.3154,EHAM 202025Z 24009KT 200V270 9999 FEW018 15/12 Q1014 NOSIG,20,20,25,240,FALSE,9,,KT,200,270,9999,,,,,,,,,,EHAM NOSIG,FEW,1800,,,,,,,,,,15,12,1014,,,
EHAM,2019-06-20 20:55,4.7902,52.3154,EHAM 202055Z 23008KT CAVOK 14/12 Q1015 NOSIG,20,20,55,230,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,14,12,1015,,,
EHAM,2019-06-20 21:25,4.7902,52.3154,EHAM 202125Z 23007KT 200V270 CAVOK 14/12 Q1015 NOSIG,20,21,25,230,FALSE,7,,KT,200,270,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,14,12,1015,,,
EHAM,2019-06-20 21:55,4.7902,52.3154,EHAM 202155Z 22006KT CAVOK 15/13 Q1015 NOSIG,20,21,55,220,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,15,13,1015,,,
EHAM,2019-06-20 22:25,4.7902,52.3154,EHAM 202225Z 22006KT CAVOK 14/13 Q1015 NOSIG,20,22,25,220,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,14,13,1015,,,
EHAM,2019-06-20 22:55,4.7902,52.3154,EHAM 202255Z 22006KT CAVOK 14/13 Q1015 NOSIG,20,22,55,220,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,14,13,1015,,,
